,users,degree
15006,82189775,839.0
15007,1434080845,287.0
15008,2863645894,48.0
15009,188070454,652.0
15010,2776731662,280.0
15011,15262257,885.0
15012,368789502,287.0
15013,2858756987,899.0
15014,2860258305,27.0
15015,306996292,21.0
15016,2148609387,343.0
15017,2858300830,9.0
15018,2827240929,498.0
15019,18897124,1415.0
15020,1662588350,442.0
15021,608626686,997.0
15022,2884513688,178.0
15023,596821958,1029.0
15024,16955682,201.0
15025,2503853466,2023.0
15026,255678961,70.0
15027,2556501648,442.0
15028,201194372,2031.0
15029,2602933459,616.0
15030,2882094110,3.0
15031,221897815,15873.0
15032,2844432399,196.0
15033,894471,1929.0
15034,2467222845,65.0
15035,2879600682,466.0
15036,953953490,185.0
15037,108122587,1266.0
15038,2659626159,2651.0
15039,2499863983,39.0
15040,191391315,516.0
15041,305409879,217.0
15042,2866999796,87.0
15043,169611137,184.0
15044,23115474,1123.0
15045,75307968,727.0
15046,2289700399,386.0
15047,90852686,305.0
15048,155180074,194.0
15049,2777623295,226.0
15050,21083894,115.0
15051,1142279736,191.0
15052,556786553,1099.0
15053,148268150,81.0
15054,1546487388,177.0
15055,2414504575,119.0
15056,2828798440,175.0
15057,72352477,697.0
15058,2761129810,15.0
15059,2790944475,27.0
15060,1330002936,129.0
15061,487395874,399.0
15062,2815445992,185.0
15063,1012052281,237.0
15064,49763945,75.0
15065,1138114207,22.0
15066,88390312,348.0
15067,1404628645,286.0
15068,2806943997,1669.0
15069,154944456,157.0
15070,1599042180,4.0
15071,858382074,52.0
15072,2802051987,50.0
15073,458810491,71.0
15074,747952014,416.0
15075,187521540,1415.0
15076,452933581,31.0
15077,45395932,70.0
15078,2794261697,776.0
15079,2716606487,55.0
15080,64495503,667.0
15081,436584741,442.0
15082,2786228560,85.0
15083,400747746,252.0
15084,1023018236,8.0
15085,2660065152,1942.0
15086,2785145457,59.0
15087,2782053269,74.0
15088,319159590,25.0
15089,2682824893,3567.0
15090,37615312,779.0
15091,494496355,428.0
15092,25688081,144.0
15093,2811092706,872.0
15094,392230437,207.0
15095,2631830272,206.0
15096,235193484,145.0
15097,1365149952,92.0
15098,139746653,441.0
15099,1655093886,31.0
15100,48284100,320.0
15101,28078383,1915.0
15102,724033692,357.0
15103,50585639,362.0
15104,87411702,803.0
15105,232592140,38.0
15106,2236976633,125.0
15107,2807049828,32.0
15108,108383546,690.0
15109,2805218642,46.0
15110,797798958,415.0
15111,266697425,35.0
15112,531217979,67.0
15113,1874707982,46.0
15114,572603366,629.0
15115,2799286687,15.0
15116,2764685266,424.0
15117,853141002,50.0
15118,1943990744,60.0
15119,877931707,880.0
15120,2524069191,113.0
15121,2259087356,30.0
15122,2765709380,36.0
15123,2258102394,518.0
15124,344662751,569.0
15125,546892173,86.0
15126,38639438,3269.0
15127,2780403931,29.0
15128,2786651941,8.0
15129,2435087049,58.0
15130,58167208,89.0
15131,1366706047,40.0
15132,19017698,149.0
15133,19915991,572.0
15134,15451529,829.0
15135,1351156872,71.0
15136,345379295,142.0
15137,2775976459,39.0
15138,50343098,33.0
15139,776385012,154.0
15140,336041938,1823.0
15141,19151937,297.0
15142,498617243,152.0
15143,2243760508,122.0
15144,2473397169,1308.0
15145,2752865886,4.0
15146,884539909,13.0
15147,1364407783,670.0
15148,2744802475,258.0
15149,527525564,91.0
15150,2744366354,24.0
15151,2573837409,75.0
15152,2740366656,74.0
15153,59889645,108.0
15154,2743391656,18.0
15155,2709833731,30.0
15156,1080187645,207.0
15157,83451330,3845.0
15158,50276659,174.0
15159,2734527580,68.0
15160,716636748,893.0
15161,856478360,154.0
15162,2581772702,1356.0
15163,16218875,437.0
15164,433960143,58.0
15165,1917143418,191.0
15166,372354408,218.0
15167,2399379504,65.0
15168,2340992328,68.0
15169,2690191158,19.0
15170,2727672748,119.0
15171,2687463602,615.0
15172,890862721,141.0
15173,2526970867,83.0
15174,2723641143,8.0
15175,2678187476,12.0
15176,1291348968,136.0
15177,2654864744,302.0
15178,192481706,181.0
15179,328522509,59.0
15180,232904928,4299.0
15181,2718248200,138.0
15182,821209596,2478.0
15183,2264755860,411.0
15184,210963256,1016.0
15185,2716961723,98.0
15186,13388652,4994.0
15187,250617690,61.0
15188,878371296,1058.0
15189,295060576,2320.0
15190,2651774696,13.0
15191,92075214,61.0
15192,2640815487,50.0
15193,2712416314,117.0
15194,26596333,59.0
15195,2455440347,11.0
15196,1218443754,389.0
15197,24581681,17.0
15198,1280664018,178.0
15199,2423419897,237.0
15200,92797011,929.0
15201,632363496,227.0
15202,2601477865,56.0
15203,25052462,35.0
15204,2313492475,173.0
15205,460673022,19.0
15206,1288467590,4992.0
15207,1629958297,4997.0
15208,2366490099,48.0
15209,2641278790,28.0
15210,1287068054,12.0
15211,53630487,108.0
15212,2622329819,13.0
15213,976154000,197.0
15214,248143746,35.0
15215,2273403219,971.0
15216,1282526612,46.0
15217,427730122,362.0
15218,2600645177,1.0
15219,2293983447,78.0
15220,2479298923,7.0
15221,2409942880,42.0
15222,2558592229,1.0
15223,2504360095,268.0
15224,1623846816,22.0
15225,244024036,192.0
15226,1281446455,1111.0
15227,2546788242,345.0
15228,95897683,110.0
15229,2433729404,1880.0
15230,1048479607,80.0
15231,69236353,243.0
15232,228700748,30.0
15233,493789613,93.0
15234,1871328325,361.0
15235,317896918,7.0
15236,354844038,23.0
15237,335566868,163.0
15238,1899945930,36.0
15239,31733099,183.0
15240,2426626547,29.0
15241,808039027,781.0
15242,154473435,921.0
15243,92598351,161.0
15244,780395766,207.0
15245,386124730,911.0
15246,1054227710,187.0
15247,2501528790,2.0
15248,2518317661,1034.0
15249,2566944430,76.0
15250,2519596702,458.0
15251,2525570738,691.0
15252,2494547498,28.0
15253,2523347352,25.0
15254,1163784522,1927.0
15255,2165349163,1146.0
15256,365709259,1885.0
15257,1651018615,121.0
15258,1272770418,234.0
15259,2261027433,157.0
15260,253164594,2359.0
15261,135998550,547.0
15262,139715262,1064.0
15263,47315945,659.0
15264,2547004378,499.0
15265,938669370,83.0
15266,1318612896,162.0
15267,113119785,29.0
15268,2489898482,802.0
15269,576701888,262.0
15270,851685524,944.0
15271,2538736301,4.0
15272,1595009340,275.0
15273,546081761,186.0
15274,515558511,170.0
15275,2476139317,22.0
15276,1042323997,22.0
15277,483187657,47.0
15278,570760056,154.0
15279,156254920,1737.0
15280,2456399281,272.0
15281,2517252507,91.0
15282,47602882,505.0
15283,2512736579,16.0
15284,814275385,30.0
15285,370572584,26.0
15286,213039467,40.0
15287,2458229262,4.0
15288,240732299,205.0
15289,2456060436,5.0
15290,46953939,438.0
15291,391313355,948.0
15292,784176126,5.0
15293,2444237978,22.0
15294,257835935,332.0
15295,510538922,67.0
15296,2438299430,21.0
15297,2471436058,10.0
15298,2471409280,21.0
15299,131213339,2135.0
15300,2441539425,79.0
15301,31258667,2045.0
15302,274862876,32.0
15303,618979815,597.0
15304,2316013426,69.0
15305,48480136,265.0
15306,111376318,238.0
15307,609966879,1304.0
15308,1372201854,4788.0
15309,1087043226,175.0
15310,94380635,184.0
15311,2198169405,260.0
15312,295820648,1884.0
15313,28381421,123.0
15314,476555751,36.0
15315,57874531,29.0
15316,2407792100,3.0
15317,269379733,6.0
15318,2429776300,2.0
15319,2403359491,5.0
15320,446859272,73.0
15321,2428337098,1640.0
15322,192154260,1524.0
15323,2287114766,246.0
15324,2279751862,15.0
15325,180982201,2009.0
15326,1879084957,295.0
15327,19188696,915.0
15328,185135546,716.0
15329,1444718964,159.0
15330,527830950,35.0
15331,401624686,84.0
15332,2395832304,531.0
15333,17006757,238.0
15334,955302937,73.0
15335,2389052706,7.0
15336,2166156072,10.0
15337,2384816166,11.0
15338,2383673857,26.0
15339,24742083,3150.0
15340,2334826537,314.0
15341,520192003,1861.0
15342,15324506,355.0
15343,597664514,536.0
15344,2383687959,2.0
15345,16352424,162.0
15346,1539302760,271.0
15347,2371829906,1797.0
15348,20182750,867.0
15349,27940488,119.0
15350,25469789,759.0
15351,86787797,18.0
15352,2365552490,45.0
15353,273952864,295.0
15354,177875549,419.0
15355,820060423,54.0
15356,347798251,21.0
15357,236736335,57.0
15358,380442645,124.0
15359,313200568,1856.0
15360,227658894,43.0
15361,42649341,423.0
15362,2359237729,10.0
15363,729568314,254.0
15364,2340724274,341.0
15365,56973778,20.0
15366,2347120155,67.0
15367,254239887,2024.0
15368,594888216,279.0
15369,2276830398,592.0
15370,722410783,8.0
15371,412157257,105.0
15372,1360341632,109.0
15373,2283945162,1242.0
15374,2345582790,17.0
15375,75312503,54.0
15376,352909200,364.0
15377,1577695573,172.0
15378,279127742,59.0
15379,77978364,147.0
15380,553657273,122.0
15381,86736828,434.0
15382,45234170,2146.0
15383,1530962485,111.0
15384,85050814,595.0
15385,2335154917,196.0
15386,1030182704,233.0
15387,2338672152,10.0
15388,77728699,223.0
15389,2336814151,73.0
15390,2335146701,4.0
15391,2336047280,76.0
15392,1392403914,98.0
15393,420311890,14.0
15394,1238549876,2.0
15395,2284811339,128.0
15396,59587862,474.0
15397,1921031622,23.0
15398,2330734814,3.0
15399,316366764,79.0
15400,260749722,636.0
15401,419831327,101.0
15402,2326144431,9.0
15403,201918387,755.0
15404,2326564456,39.0
15405,492230528,123.0
15406,2240678395,74.0
15407,2175849104,50.0
15408,2325980696,11.0
15409,2318441452,121.0
15410,2321188604,44.0
15411,2270853604,3.0
15412,2309446834,1578.0
15413,2180273804,443.0
15414,18674304,167.0
15415,2317194906,14.0
15416,2314058328,17.0
15417,191907467,4.0
15418,2313426774,10.0
15419,2313418118,37.0
15420,205277838,598.0
15421,225750798,491.0
15422,1710406369,845.0
15423,333620747,89.0
15424,52166320,1814.0
15425,80843105,763.0
15426,265027608,67.0
15427,1090267388,229.0
15428,17899590,84.0
15429,985105573,105.0
15430,68106923,86.0
15431,619805084,30.0
15432,113595572,853.0
15433,177519603,134.0
15434,223517858,87.0
15435,122707372,5.0
15436,1911386815,1263.0
15437,2295422396,15.0
15438,243097775,109.0
15439,712392452,574.0
15440,110656954,1276.0
15441,2291101112,40.0
15442,48669630,238.0
15443,2250147741,5.0
15444,2284741632,16.0
15445,2283705463,1.0
15446,1001678209,240.0
15447,19387404,158.0
15448,398963394,90.0
15449,536562537,597.0
15450,2242027544,305.0
15451,2280196662,19.0
15452,368331898,32.0
15453,1605145494,86.0
15454,1076722261,8.0
15455,291931573,2050.0
15456,2188010529,190.0
15457,2273033394,155.0
15458,17575536,995.0
15459,80101779,598.0
15460,414817811,441.0
15461,276690022,59.0
15462,2248077579,274.0
15463,1313515154,20.0
15464,948328392,370.0
15465,61717105,148.0
15466,426839014,60.0
15467,180099225,1798.0
15468,2260052250,20.0
15469,294556126,460.0
15470,839252562,573.0
15471,2194551274,568.0
15472,2255283139,737.0
15473,1317949572,85.0
15474,1650682537,32.0
15475,2252284063,37.0
15476,218278058,938.0
15477,85315861,145.0
15478,127999224,163.0
15479,1635947312,25.0
15480,2227023761,518.0
15481,2246961025,12.0
15482,14047422,26.0
15483,2225523039,46.0
15484,111822563,311.0
15485,21782643,252.0
15486,1946037732,6.0
15487,1059953126,79.0
15488,52146324,748.0
15489,2215594091,4.0
15490,299891422,250.0
15491,311794953,83.0
15492,612505092,3569.0
15493,41595331,4.0
15494,2229026677,19.0
15495,2228090294,9.0
15496,2227433881,151.0
15497,2169243960,37.0
15498,377536881,30.0
15499,525918193,26.0
15500,370103304,315.0
15501,2172398819,1895.0
15502,2203522278,24.0
15503,97429504,474.0
15504,438507801,168.0
15505,275079966,79.0
15506,2192220602,80.0
15507,2206651074,7.0
15508,2205918938,1.0
15509,617878721,33.0
15510,64680554,212.0
15511,1039229911,1960.0
15512,711217762,576.0
15513,2197419492,2.0
15514,2196240986,384.0
15515,2160689192,145.0
15516,1969175281,186.0
15517,864410988,80.0
15518,184787924,576.0
15519,559439475,186.0
15520,2175587871,20.0
15521,359401392,107.0
15522,14775353,23.0
15523,35428288,236.0
15524,2180441857,9.0
15525,2166928928,1941.0
15526,2179774178,10.0
15527,1426175161,1225.0
15528,2171383864,7.0
15529,146853180,969.0
15530,72793872,42.0
15531,1109817967,4.0
15532,2174465544,8.0
15533,2169940508,54.0
15534,2163500433,15.0
15535,412558821,28.0
15536,197829280,1432.0
15537,28533521,297.0
15538,2164965882,16.0
15539,1924453537,1870.0
15540,2164347374,16.0
15541,2158863947,153.0
15542,2162692118,7.0
15543,1633174956,144.0
15544,545907893,107.0
15545,2157094507,381.0
15546,2151724745,6.0
15547,2153578453,36.0
15548,1916778698,109.0
15549,162618359,625.0
15550,1935703944,89.0
15551,2150539172,134.0
15552,2150486396,8.0
15553,1171992236,685.0
15554,2148255574,28.0
15555,712726533,1198.0
15556,720414323,18.0
15557,1963445846,11.0
15558,716598495,15.0
15559,943384452,21.0
15560,38241868,70.0
15561,452372498,1346.0
15562,1946849659,160.0
15563,381378057,84.0
15564,350349813,9.0
15565,173477983,286.0
15566,1631040366,190.0
15567,1063403558,155.0
15568,435219685,62.0
15569,43119302,77.0
15570,1944822804,112.0
15571,953363666,206.0
15572,327677183,607.0
15573,705441123,18.0
15574,480743043,225.0
15575,1548244442,37.0
15576,953371958,421.0
15577,354215610,9.0
15578,22507366,371.0
15579,196199237,526.0
15580,1930202155,340.0
15581,369424930,69.0
15582,160484204,97.0
15583,96586487,151.0
15584,551351757,106.0
15585,14091119,5025.0
15586,1923892100,15.0
15587,47895142,134.0
15588,1921317722,19.0
15589,94081511,2269.0
15590,1917568585,1.0
15591,1913210454,25.0
15592,1914539424,70.0
15593,1541178798,14.0
15594,856962594,870.0
15595,1876114405,2054.0
15596,1908155436,12.0
15597,1907980058,30.0
15598,1907515248,1.0
15599,493181295,22.0
15600,1903700515,108.0
15601,228795408,505.0
15602,292549906,118.0
15603,1884466711,6.0
15604,1882356720,223.0
15605,1880469451,56.0
15606,1878114306,91.0
15607,1871706050,2.0
15608,1870485661,15.0
15609,85613634,341.0
15610,568444468,463.0
15611,1410570931,139.0
15612,1863199502,11.0
15613,1860422808,1.0
15614,1614563820,414.0
15615,1808367787,734.0
15616,1851754315,18.0
15617,1851101250,2.0
15618,243074295,75.0
15619,191828290,18.0
15620,1847979992,1.0
15621,482183618,324.0
15622,39567449,793.0
15623,37283432,24.0
15624,1510827054,105.0
15625,311991931,181.0
15626,1696358287,13.0
15627,1747137824,10.0
15628,705656222,388.0
15629,46211125,557.0
15630,127964689,140.0
15631,1728409009,14.0
15632,1703140460,622.0
15633,42243292,166.0
15634,19140641,3135.0
15635,1723488938,5.0
15636,471876945,642.0
15637,1709893686,43.0
15638,588423758,42.0
15639,1712689070,902.0
15640,397493521,58.0
15641,1093155193,49.0
15642,338217679,143.0
15643,27116905,372.0
15644,538093586,362.0
15645,213805833,49.0
15646,44844975,53.0
15647,1315242601,559.0
15648,1702813543,34.0
15649,1098554935,1684.0
15650,1685532174,1199.0
15651,1696294129,7.0
15652,1694638651,1.0
15653,1691447995,1.0
15654,203100446,183.0
15655,1653748584,119.0
15656,36130871,276.0
15657,1434054200,102.0
15658,89311484,110.0
15659,179574030,143.0
15660,1562827722,87.0
15661,1667512381,473.0
15662,378641197,134.0
15663,1252564038,89.0
15664,1669718071,128.0
15665,1633318698,1611.0
15666,106407177,165.0
15667,1374432966,562.0
15668,348952803,265.0
15669,1658308388,47.0
15670,269196733,23.0
15671,245030826,1083.0
15672,25778126,171.0
15673,862966224,288.0
15674,52381515,5071.0
15675,609112237,94.0
15676,1148533292,736.0
15677,278583915,2327.0
15678,486832275,40.0
15679,1641057726,122.0
15680,470217617,98.0
15681,621423483,140.0
15682,16047779,598.0
15683,386937007,54.0
15684,1629937519,67.0
15685,134344173,1947.0
15686,1301134110,1088.0
15687,1617545304,14.0
15688,165754304,87.0
15689,982707998,20.0
15690,1607632644,88.0
15691,307890686,1201.0
15692,168115762,1096.0
15693,1604408232,141.0
15694,1593721747,119.0
15695,1578785598,194.0
15696,1546263492,66.0
15697,142300212,638.0
15698,1101595537,82.0
15699,320134106,901.0
15700,1553015238,145.0
15701,1198603015,231.0
15702,78538271,281.0
15703,1571490966,13.0
15704,356803428,81.0
15705,43303127,297.0
15706,17364471,570.0
15707,148426455,116.0
15708,361115062,84.0
15709,50324671,332.0
15710,19736926,178.0
15711,496503931,174.0
15712,16029855,2388.0
15713,107407037,244.0
15714,1554042564,221.0
15715,633568772,131.0
15716,355564349,481.0
15717,941441904,261.0
15718,1548032282,1.0
15719,1259716238,206.0
15720,563751129,20.0
15721,1278578407,629.0
15722,1543456044,37.0
15723,1500431472,98.0
15724,1514247571,1880.0
15725,1527596923,286.0
15726,1535197471,438.0
15727,1527117211,742.0
15728,177481710,18.0
15729,1526893651,142.0
15730,1525310455,556.0
15731,596827734,1358.0
15732,635662362,1972.0
15733,1523259636,65.0
15734,1522061744,4.0
15735,258474665,28.0
15736,1223294972,9.0
15737,1406135324,43.0
15738,1453841216,22.0
15739,89272646,201.0
15740,210753733,131.0
15741,1495883352,127.0
15742,1214179358,168.0
15743,1413897895,58.0
15744,1491934573,2.0
15745,1489678909,217.0
15746,1026734846,1217.0
15747,1176953000,749.0
15748,32927954,23.0
15749,1483564716,22.0
15750,271451819,2076.0
15751,1487445282,22.0
15752,371166893,825.0
15753,1470822564,40.0
15754,895047926,13.0
15755,1469065183,10.0
15756,1474733694,1.0
15757,357737216,92.0
15758,1472830308,8.0
15759,187937823,587.0
15760,740184902,95.0
15761,314894442,1593.0
15762,78866057,279.0
15763,388970324,247.0
15764,151593937,35.0
15765,156222932,5.0
15766,170461225,59.0
15767,1460157576,3.0
15768,897192608,16.0
15769,353734270,9.0
15770,1457100547,8.0
15771,1456085054,16.0
15772,720554862,1767.0
15773,1450841846,148.0
15774,1444604832,2.0
15775,716184542,24.0
15776,1437921068,20.0
15777,1435429856,368.0
15778,92980297,96.0
15779,1418231137,7.0
15780,1433926190,73.0
15781,154075515,260.0
15782,1431145897,20.0
15783,1430847661,1.0
15784,616344164,46.0
15785,1420423268,439.0
15786,68444092,194.0
15787,320122396,67.0
15788,313286232,21.0
15789,83321611,1186.0
15790,174608109,23.0
15791,1422489361,3.0
15792,1422453488,7.0
15793,1412992970,774.0
15794,473936228,206.0
15795,76004756,884.0
15796,1413389749,48.0
15797,1411102668,1.0
15798,1266835524,7.0
15799,1402493684,6.0
15800,1400004301,14.0
15801,1005709760,292.0
15802,1399599620,6.0
15803,1255104025,659.0
15804,1349272280,1223.0
15805,74665196,12.0
15806,1365559777,955.0
15807,1394366870,5.0
15808,1393083644,13.0
15809,496078750,283.0
15810,28866398,100.0
15811,848009047,12.0
15812,263272516,129.0
15813,17867117,718.0
15814,1375073347,1763.0
15815,1246289556,1859.0
15816,1374584106,20.0
15817,1374561266,1.0
15818,124897188,19.0
15819,763245469,73.0
15820,1369330069,11.0
15821,1364720654,708.0
15822,86221989,220.0
15823,1365032418,11.0
15824,1357208497,15.0
15825,222808630,57.0
15826,1357673870,15.0
15827,1357370678,21.0
15828,14269659,342.0
15829,1354783093,21.0
15830,1026728810,4.0
15831,285678371,409.0
15832,200487752,214.0
15833,1344495000,357.0
15834,1112110266,1738.0
15835,78944691,63.0
15836,395444076,2063.0
15837,1333710781,13.0
15838,51570232,2094.0
15839,214974482,265.0
15840,1322879568,20.0
15841,953077334,16.0
15842,1260045985,14.0
15843,38598050,5058.0
15844,1323194185,45.0
15845,109341875,175.0
15846,1318997252,11.0
15847,714742634,31.0
15848,1286428422,1344.0
15849,403706916,436.0
15850,173929914,15.0
15851,134200217,66.0
15852,1245669150,305.0
15853,1307585773,88.0
15854,1307119274,207.0
15855,749476602,35.0
15856,1305111751,12.0
15857,1225276442,30.0
15858,1297033993,95.0
15859,1300193996,11.0
15860,11419322,1159.0
15861,381474369,39.0
15862,1298284831,15.0
15863,1294762465,42.0
15864,228501175,1940.0
15865,1289862018,101.0
15866,379870552,351.0
15867,805731356,4893.0
15868,1269502254,813.0
15869,1269945360,7.0
15870,292805217,70.0
15871,922756142,32.0
15872,187528930,369.0
15873,1266557712,205.0
15874,91567632,259.0
15875,47181068,611.0
15876,1276466282,8.0
15877,1107201709,24.0
15878,984281018,1930.0
15879,295301945,117.0
15880,309862915,366.0
15881,277412118,241.0
15882,1261500674,85.0
15883,201838698,81.0
15884,1254654416,18.0
15885,1256563771,423.0
15886,1248397794,9.0
15887,1200181988,102.0
15888,510726007,49.0
15889,142311780,373.0
15890,1239560700,4.0
15891,1141773781,27.0
15892,1057625862,1686.0
15893,471012698,1131.0
15894,1198685683,33.0
15895,166162818,477.0
15896,366470853,632.0
15897,284709645,591.0
15898,39818678,140.0
15899,916613406,34.0
15900,358065828,235.0
15901,95001013,143.0
15902,1211287188,58.0
15903,1211281650,1.0
15904,1209815624,57.0
15905,328523357,292.0
15906,97505068,369.0
15907,1106263838,717.0
15908,1073203760,512.0
15909,1205447502,5.0
15910,130168332,246.0
15911,388134338,151.0
15912,1085900472,271.0
15913,284096250,1246.0
15914,834188210,42.0
15915,1190982464,6.0
15916,1190543034,44.0
15917,1183565905,101.0
15918,1186412149,21.0
15919,391041345,27.0
15920,1182576582,65.0
15921,48787282,202.0
15922,14327536,21.0
15923,1070852654,1125.0
15924,329927362,280.0
15925,211542114,354.0
15926,446489127,9.0
15927,1129372088,53.0
15928,335298025,59.0
15929,1163655030,110.0
15930,1160318149,48.0
15931,461394075,112.0
15932,1157410562,361.0
15933,1095450338,342.0
15934,1120208136,281.0
15935,1156272829,48.0
15936,204751012,635.0
15937,1151282527,24.0
15938,615122466,792.0
15939,1048459358,1824.0
15940,390597261,36.0
15941,190371579,11.0
15942,1139192251,175.0
15943,356905247,28.0
15944,1143212334,10.0
15945,1141915069,9.0
15946,1129230146,36.0
15947,1109500081,28.0
15948,614950330,103.0
15949,1122849950,514.0
15950,57753117,215.0
15951,211456224,38.0
15952,79442114,716.0
15953,390875323,64.0
15954,115327159,328.0
15955,315258039,152.0
15956,149094993,14.0
15957,1106729136,139.0
15958,60570689,531.0
15959,1102179386,44.0
15960,1102316448,25.0
15961,86549697,1903.0
15962,1091626430,20.0
15963,144540681,184.0
15964,198878286,499.0
15965,57029646,1074.0
15966,308318880,373.0
15967,1081049376,502.0
15968,913070503,244.0
15969,117972335,281.0
15970,451300586,115.0
15971,1079589462,51.0
15972,24568012,2228.0
15973,218499116,30.0
15974,68987070,244.0
15975,360784146,30.0
15976,43666996,91.0
15977,1072330262,123.0
15978,456499339,469.0
15979,140851358,2339.0
15980,599952706,930.0
15981,7076062,22.0
15982,356942505,136.0
15983,1062878059,591.0
15984,637234834,17.0
15985,1061850775,3.0
15986,1056194442,1870.0
15987,1058366773,1.0
15988,1058082283,419.0
15989,1037915802,2149.0
15990,1054866504,210.0
15991,48767677,232.0
15992,1055437087,5.0
15993,84292019,367.0
15994,21848486,630.0
15995,311879692,5.0
15996,201458286,319.0
15997,1044263324,18.0
15998,29217855,106.0
15999,51396389,9.0
16000,134782967,71.0
16001,215944738,212.0
16002,46154012,268.0
16003,224420668,151.0
16004,167362914,172.0
16005,83392477,135.0
16006,1037709180,32.0
16007,1033606975,64.0
16008,1035698426,5.0
16009,275499530,11.0
16010,1032554682,121.0
16011,15403894,2566.0
16012,1024763936,5.0
16013,1024749847,1.0
16014,1022060396,14.0
16015,16506876,1512.0
16016,948399884,1.0
16017,842102246,15.0
16018,1017475008,69.0
16019,63693822,104.0
16020,1015206822,46.0
16021,210488243,322.0
16022,351682457,374.0
16023,367239827,94.0
16024,500907634,42.0
16025,40839196,326.0
16026,1004284368,467.0
16027,999600716,1586.0
16028,1005998389,28.0
16029,1005718472,31.0
16030,1003842734,7.0
16031,169443869,162.0
16032,80389012,921.0
16033,358856446,56.0
16034,38261068,293.0
16035,347860916,235.0
16036,879840420,1827.0
16037,592251738,232.0
16038,991839162,16.0
16039,990755869,8.0
16040,989579023,10.0
16041,989702216,4.0
16042,989415452,39.0
16043,988932115,114.0
16044,138489081,195.0
16045,219036117,122.0
16046,941383794,541.0
16047,982772444,768.0
16048,335921823,91.0
16049,977948298,21.0
16050,911283385,550.0
16051,976698998,36.0
16052,975950706,11.0
16053,763699472,131.0
16054,970839643,89.0
16055,353046721,47.0
16056,312726480,576.0
16057,853120854,231.0
16058,970870009,105.0
16059,970020151,145.0
16060,633092417,1958.0
16061,966850178,19.0
16062,360580973,404.0
16063,61283805,687.0
16064,159759556,149.0
16065,964339094,151.0
16066,963883422,1154.0
16067,963189908,531.0
16068,58815690,343.0
16069,488298445,109.0
16070,257203173,918.0
16071,958324208,12.0
16072,609732098,672.0
16073,952449787,15.0
16074,949897748,65.0
16075,253549056,162.0
16076,611605672,13887.0
16077,946007876,35.0
16078,945736542,206.0
16079,937695006,4750.0
16080,942263682,19.0
16081,502151715,37.0
16082,718643252,29.0
16083,145317496,1118.0
16084,408874120,100.0
16085,938679660,2490.0
16086,938625312,4.0
16087,935301420,7.0
16088,935293814,4.0
16089,934956811,5.0
16090,86361307,58.0
16091,521617157,1340.0
16092,37936504,876.0
16093,929500062,20.0
16094,71252866,685.0
16095,71934412,702.0
16096,445887316,1814.0
16097,27457998,180.0
16098,551160087,114.0
16099,134411448,182.0
16100,219930113,871.0
16101,289644085,732.0
16102,917103882,22.0
16103,905627286,125.0
16104,325374099,52.0
16105,915447752,98.0
16106,915258198,62.0
16107,54927411,648.0
16108,913240274,19.0
16109,912220838,15.0
16110,908377699,160.0
16111,286330897,23.0
16112,896292254,1895.0
16113,910064624,3.0
16114,909218071,180.0
16115,905941286,80.0
16116,86147291,140.0
16117,902557010,17.0
16118,556768193,304.0
16119,888649946,9.0
16120,900006986,4.0
16121,102942112,244.0
16122,51717324,131.0
16123,77017695,247.0
16124,422717622,1567.0
16125,364823324,160.0
16126,568099182,1452.0
16127,716790942,87.0
16128,217762005,619.0
16129,883919294,854.0
16130,873334460,79.0
16131,881887872,21.0
16132,54712856,479.0
16133,499180266,52.0
16134,876157644,28.0
16135,874994064,70.0
16136,874217906,11.0
16137,785416921,645.0
16138,293460146,1838.0
16139,868226016,30.0
16140,21222046,88.0
16141,868093754,14.0
16142,867754381,18.0
16143,865289562,269.0
16144,865293342,154.0
16145,843620239,404.0
16146,17776592,61.0
16147,358081319,1876.0
16148,832897328,322.0
16149,39240903,160.0
16150,544369038,161.0
16151,37717959,719.0
16152,860892864,20.0
16153,124858553,176.0
16154,371195005,327.0
16155,115614006,16.0
16156,857988666,17.0
16157,857685325,5.0
16158,857688595,9.0
16159,93959428,1597.0
16160,78282018,120.0
16161,847076095,13.0
16162,853568126,15.0
16163,764043888,278.0
16164,74718296,623.0
16165,164415979,165.0
16166,849795210,5.0
16167,848831700,31.0
16168,359882702,57.0
16169,836237222,223.0
16170,842238697,50.0
16171,257055943,1607.0
16172,435258776,183.0
16173,841056066,283.0
16174,618197063,3.0
16175,837156686,34.0
16176,837245341,25.0
16177,415555535,1582.0
16178,246169118,829.0
16179,831982663,40.0
16180,189863658,45.0
16181,190748747,124.0
16182,784212092,161.0
16183,26309687,335.0
16184,826645399,20.0
16185,829216556,20.0
16186,829185182,20.0
16187,470456603,2511.0
16188,819722906,71.0
16189,821745200,370.0
16190,823295671,7.0
16191,819663115,90.0
16192,822895735,7.0
16193,387539123,228.0
16194,391041522,1966.0
16195,42047663,95.0
16196,818141929,88.0
16197,145158503,8.0
16198,275772195,326.0
16199,812040835,10.0
16200,812704112,9.0
16201,800512712,31.0
16202,589096315,167.0
16203,580841609,1220.0
16204,156383876,1856.0
16205,24872663,7878.0
16206,790086552,51.0
16207,774674606,7.0
16208,109293980,240.0
16209,84652331,35.0
16210,441847831,23.0
16211,28647683,1989.0
16212,167371382,604.0
16213,381618637,5562.0
16214,734785183,1068.0
16215,15872145,208.0
16216,769493257,104.0
16217,355462263,81.0
16218,760077529,28.0
